51f3bb,"55a54efd24012c2a391b29a1,55a4f01c65ceb7cb02dc8aff,5cf792da3a55ac68c5d2de78"
51ff2e,"55a41799612ca6486885b124,55a4366ec91b587b0971d231,55a480e7612ca6486898e6a9"
520df7,"5d2afea93a55aced97a8922a,55a653bc65ce054aad6479f5,55a4a10565ceb7cb02d4ab1c"
522308,"55a66c1765ce054aad6757cb,55a52c52612c6b12ab05d2c7,55a5a6c3612c6b12ab28b40a"
522f3b,"5c136020da56295a08961862,55a54eba65ceb7cb02e7bded,5c136a3dda56295a08a480bc"
523b34,"55a5794c24012c2a3925b208,59f53d5c0cf2676678a18d7d,5c136952da56295a08a2ba81"
52502d,"55a38ab465ce5cd7b3ae0688,55a41a1d612ca64868860cd9,55a6648f65ce054aad664136"
52624f,"55a35cb224012c2ab7a844d2,55a42fb12401c6de3b86fd4a,55a55fcb612c6b12ab156ae8"
5271a0,"5c0f7d0ada562944ac7eab51,55a47d17612ca6486898399a,570e59f60cf2561762abe12e"
5286f8,"55a466ba2401bde6691bc7b0,55a534e9c91bf3b1cc51b311,5c0f7ff6da562944ac8492d9"
528e79,"55a4fe5f24012c2a3909998f,55a56a6424012c2a392291d8,55a5564224012c2a391d2acc"
52a383,"5cfb8a6a3a55ac49acde2c5e,55a41ef4c91b587b096d88c0,55a53453c91bf3b1cc51a7f2"
52b470,"5c0f8245da562944ac89c929,5c137445da56295a08bbe816,5c0f7475da562944ac6af197"
52c936,"5c0f7984da562944ac769684,55a361af24012c2ab7a95367,55a4d744c91bf3b1cc480e6b"
52e0b2,"5c13636cda56295a089a0243,5c13744dda56295a08bbfda0,5693b6510cf20ea0af3f5ae8"
52f0ef,"5c0f9052da562944aca75518,5d08bc1f3a55ac64bc1da52f,55a52ecc65ceb7cb02e39b38"
52fb33,"5cff8a5b3a55ac38cc3fd3e6,55a52936c91bf3b1cc506982,55a38dcd612ca6486870be4b"
530a6b,"59f68ed70cf27930ba6f8510,5c136831da56295a08a1353d,55a4363ac91b587b0971cfb0"
5317c6,"55a4613ec91b587b0979e3c2,55a6bbb365ce054aad734586,5c136580da56295a089cf172"
532788,"55a64a9c612ca6eebaabf3c7,55a53df124012c2a391765ee,55a34b7424012c2ab7a513a3"
53380c,"55a48293612ca6486899100f,55a4ae2a65ceb7cb02d5d598,55a5e47f612c6b12ab30f673"
535781,"5d2afe973a55aced97a86701,5c0f81b1da562944ac8899fd,5c0f8d56da562944aca15bee"
536508,"55a4d76924011b361acf5132,55a5289824012c2a3912a53b,55a4b070c91bf3b1cc4420f7"
5371ee,"55a4239f2401c6de3b8477dc,55a54ffe612c6b12ab1009f5,5cff8a123a55ac38cc3f7a6f"
537e83,"59d98ddb0cf2415686e7d7a3,55a543bf65ceb7cb02e634e2,5c0f8233da562944ac898d09"
539987,"5c0f848fda562944ac8ebe9c,5c0f7eeada562944ac821223,5d1c7fc13a55ac9aba6cf6b0"
53a719,"55a53323612c6b12ab072436,55a4daa324011b361ad00d62,55a4f81065ceb7cb02dd65e6"
53b136,"5d86031947c8f76646ee3784,55a53362c91bf3b1cc5181c6,55a446172401c6de3b8c468b"
53b6d5,"55a3f1f665ce5cd7b3be01f0,55a605a3240199498b9557be,55a50b3a24012c2a390cb293"
53c88b,"5c67e17be1cd8e5a44290928,55a411c4c91b587b096bbd7e,55a444b9612ca648688efff6"
53d4ad,"55a56deb612c6b12ab19f6a6,5d00ce103a55ac2b204461cb,55a5376565ceb7cb02e4afe3"
53e9fc,"565efa540cf2a12620c2407f,5c0f7c6fda562944ac7d383c,5c0f6faeda562944ac5fd447"
53f556,"55a3b623612ca648687670d2,5d72328447c8f76646cd9595,5d1b33ea3a55ac0a0e8b3917"
53fd58,"55a5270b65ceb7cb02e2b45d,55a53dee65ceb7cb02e592c5,55a4239f2401c6de3b847868"
541005,"55a521b7612c6b12ab04944f,55a5042865ceb7cb02de91e2,55a4f93b612c6b12aafffe92"
541f38,"55a4d0f8c91bf3b1cc47584f,55a38538612ca648686fb527,55a4009965ce5cd7b3c013d6"
543199,"55a44487c91b587b0974a96e,5caea151e1cd8e278a26b50d,5d0a13463a55ac11b6ea13ec"
54430,"55a5a5f3612c6b12ab287820,55a516bc24012c2a390f1843,55a40108c91b587b0969849a"
545459,"55a4db0f612c6b12aafbd673,55a419db65ce5cd7b3c44306,55a3f67f612ca648687f2abe"
546259,"55a5178bc91bf3b1cc4e875f,56604b930cf2dab45b564cbf,598f1f880cf26dd4260ddaea"
547213,"55a5c688612c6b12ab2d73c0,55a402e32401c6de3b7e3002,55a4c8a4612c6b12aaf9ef80"
547ddb,"55a5436324012c2a3918956b,5d0a13423a55ac11b6e9fc80,55a5de652401defa0da7dfab"
548685,"55a3bfc72401c6de3b725277,5c136dc4da56295a08ab2976,55a5f75f65cead59c8318649"
5490de,"55a4b03c65ceb7cb02d60cd1,55a4c16724011b361acc2103,55a53c9a65ceb7cb02e55630"
5499f6,"55a36dae2401aa937977d863,55a3cff1612ca64868797141,55a5cec22401defa0da47072"
54a3f6,"5c0f8d70da562944aca193c9,5c136965da56295a08a2c02e,55a3bb2a65ce5cd7b3b52639"
54aad4,"5c0f8e22da562944aca3048f,5d2467df3a55acde6d0c1cc7,55a57a3e24012c2a3925dc63"
54b52b,"55a56775612c6b12ab17c792,55a44db12401c6de3b8e2d73,5cefb2933a55ac87f7e1a053"
54bcb0,"5d0f515c3a55ac25739f5d41,55a42f6c2401c6de3b86df74,55a51a8c24012c2a390fa3ff"
54d9f4,"55a54c7c65ceb7cb02e77326,55a5aa6f612c6b12ab299f04,55a3ec22c91b587b0966ca2f"
54e36b,"5c1360e5da56295a089732ed,55a6995865ce054aad6d518d,5c135f99da56295a08953bb0"
54ee62,"55a4e93165ceb7cb02dbd39b,5c0f7a17da562944ac77cb15,570fa66d0cf27170c78b883c"
5500f9,"55a3ab4ac91b587b095e9c14,55a39a8e612ca6486872aa6d,55a467c365ce31bc87799633"
550ace,"55a5f1ca65cead59c830da40,55a3bdfb2401c6de3b71d212,55a4a46c65ceb7cb02d50f8e"
5518cf,"55a36c442401aa9379779ace,55a54866612c6b12ab0dab75,55a4c8ea24011b361acd3278"
552740,"55a42ff4612ca648688ad05b,5c136a25da56295a08a45cc9,5c0f7b67da562944ac7ae057"
553766,"55a46a9e2401bde6691c5771,5d2c4ef33a55acc39ccf5c03,55a67af1612ca6eebab17d73"
5548ed,"55a35bdd612ca648686a2f3e,5c0f8488da562944ac8eb3ed,5c136aa4da56295a08a563a5"
555771,"55a35f28612ca648686a9f69,55a3cba1612ca6486878f1b4,5c0f7b2cda562944ac7a4886"
5565cf,"55a4f29d65ceb7cb02dcddcc,55a44e3e612ca648689118d9,5c13674eda56295a089f8ba1"
5576a9,"5c136367da56295a0899ee65,55a4a407612ca648689e95d7,5cfb8ae73a55ac49acdeab7e"
558a8e,"55a3c7252401c6de3b73659a,55a3d6472401c6de3b763638,55a3c60165ce5cd7b3b6d3c7"
55982b,"55a554be612c6b12ab119714,55a44afa2401c6de3b8d7d70,55a3f41565ce5cd7b3be5dfe"
55a6f6,"55a3a838612ca6486874a571,55a53c9b65ceb7cb02e559af,55a4836b612ca64868991b48"
55b54f,"55a5e7652401defa0da936ca,55a57a07612c6b12ab1de17f,5c64e89fe1cd8e6cccef4626"
55c3a3,"5c0f8896da562944ac975cf7,55a5318524012c2a39147f39,55a5e8472401defa0da98abb"
55ce96,"55a5d1b22401defa0da51419,55a3ea56c91b587b0966a53c,55a537a165ceb7cb02e4c559"
55e98f,"55a3c515612ca64868780597,55a418c52401c6de3b82255a,55a3f41ac91b587b0968043f"
55f7c0,"55a5de642401defa0da7d831,5c1369b4da56295a08a37873,5a29f96d0cf297137335a9f5"
560c0e,"55a3f014c91b587b09676dbf,5c0f81ccda562944ac88d771,55a41eac65ce5cd7b3c4f1ee"
561f8f,"55a4ed1b612c6b12aafe778f,55a69f3865ce054aad6e1c1b,55a4ac92c91bf3b1cc4316cf"
5631b5,"55a4fb25612c6b12ab004664,55a48f452401032899743432,55a40794c91b587b096a8d39"
5643fb,"55a6493f65ce054aad630dc8,55a4406dc91b587b0973ba69,55a3fd22c91b587b096909cc"
566052,"5c0f7562da562944ac6d0a86,55a4183f2401c6de3b81f9cb,55a3d780c91b587b09641cdf"
56765e,"5c1363a0da56295a089a5044,5c136951da56295a08a2b2eb,5c3494ab3a55acadf1182431"
568da5,"5d2afd8c3a55aced97a8447e,55a5538624012c2a391c898f,5c0f75c2da562944ac6de0f3"
569aa4,"55a3d999c91b587b096459ec,55a54f6024012c2a391b48ba,55a53fe5612c6b12ab0acfeb"
56a89a,"5d2afd853a55aced97a821bd,5d285cf03a55ac2bbd3a1c18,5d0a12fe3a55ac11b6e981e6"
56be14,"55a40a7165ce5cd7b3c16c5c,57fa65cd0cf28ed95ec3e83d,55a3f9a5c91b587b096897fe"
56c96e,"5c1369b3da56295a08a36fdd,5c0f7223da562944ac652bc0,55a419dc65ce5cd7b3c445b4"
56d811,"55a5567724012c2a391d3c8d,55a34b90612ca64868681b73,55a50ebf65ceb7cb02dfa897"
56eb16,"55a57e3424012c2a3926b719,55a4fc24c91bf3b1cc4bc26f,55a4c5cb612c6b12aaf9c60d"
56fcc8,"55a5cc37612c6b12ab2de7f2,55a3ea0f65ce5cd7b3bca6a0,5d15e7753a55ac9dbf27ac4b"
570ad3,"55a3ffd5612ca648688082d9,55a3d5d22401c6de3b760c2c,5d1b36f03a55ac0a0e8bec1f"
571a80,"5d021f073a55ac2958027e4d,580ccf8f0cf26966d57c82ce,55a46603612ca64868952862"
572667,"55a60cdb240199498b963909,55a3c7fac91b587b0962358c,5c13603bda56295a089645f8"
5732f5,"55a5fe41240199498b94682d,55a63782240199498b9b1979,5d1f237f3a55ac89851baa98"
574464,"5c0f7690da562944ac6fa4d1,55a5f56065cead59c83158cc,55a45b1dc91b587b09791939"
575fd8,"55a43197c91b587b097059df,5c0f78dcda562944ac750320,59cdb0b60cf22ceb570aa950"
57698f,"55a5eb7f2401defa0daa2596,55a42d2c2401c6de3b864a1d,55a3803b65ce5cd7b3aced31"
57770b,"5cff8b793a55ac38cc40e4d2,55a4937765ceb7cb02d26fc5,55a5168565ceb7cb02e065ef"
5784a7,"55a6b42965ce054aad71dbca,55a545fa612c6b12ab0cd3cf,55a4b512c91bf3b1cc449679"
579b09,"55a463a8c91b587b097a47ce,55a593b1612c6b12ab248ca4,55a4970b240103289975c9db"
57ac7b,"55a39d46612ca64868732c11,5c135f97da56295a089532fa,55a454c92401c6de3b8fe125"
57bcaa,"5c1360e1da56295a0897208b,55a57d4924012c2a392698f4,55a452cfc91b587b0977b566"
57cbd7,"55a4d23324011b361aceb680,55a51d6424012c2a39105586,55a49c7dc91bf3b1cc404fe6"
57d745,"5c13668ada56295a089e2e53,55a440bac91b587b0973c479,5d2c4ef43a55acc39ccf5d7f"
57e4b2,"55a5c6bc65ce60f99bf539b3,5d1b36eb3a55ac0a0e8bc9fa,5d1c7fc23a55ac9aba6cfd93"
57ef9f,"5c0f8a24da562944ac9a8b11,55a3cef165ce5cd7b3b8808d,5c0f6f88da562944ac5f6265"
57f610,"55a63b0e240199498b9bf455,5c136558da56295a089cb599,55a4a7ecc91bf3b1cc42888c"
57fb52,"5c0f7f8fda562944ac8387bb,55a5f1b3612c6b12ab3276ac,5c0f8ea8da562944aca3f548"
580ca0,"55a44b382401c6de3b8d9052,55a61275240199498b970842,55a3aab2612ca6486874f0a7"
5819ff,"55a4fd8a24012c2a39096aa8,5d1dcf423a55ac57d42e6bdf,55a5222ec91bf3b1cc4f924d"
583345,"55a4227965ce5cd7b3c5a39a,5d1b328a3a55ac0a0e8a7192,55a3ca35c91b587b096296a3"
5842b5,"55a56c39612c6b12ab1979c0,55a51eaa612c6b12ab043360,5d7b6a3c47c8f76646dbc742"
584fe2,"55a36c452401aa937977a0dd,55a5e3b62401defa0da8a627,5c0f726ada562944ac65da06"
585f52,"55a4afba612ca64868a011a2,55a54f8965ceb7cb02e7dbfb,5c0f74ccda562944ac6bd011"
58694f,"55a58b08612c6b12ab214e6c,5d08bc1f3a55ac64bc1da4cf,55a5045824012c2a390b08eb"
587636,"55a4fd3a65ceb7cb02ddebd1,55a51ea665ceb7cb02e17cc0,55a42d7bc91b587b096f827c"
58917e,"55a4afbd612ca64868a022aa,55a3fa47612ca648687fa30d,55a57cfd24012c2a39267705"
589a52,"55a4b7f5612ca64868a141eb,57d369c30cf24bf35d86b668,55a44d1d2401c6de3b8e1ecb"
58ab3e,"55a60cdb240199498b963dfb,55a407d9c91b587b096a912a,55a44e3d612ca64868911615"
58b327,"55a3f573612ca648687ef58c,55a52cb3c91bf3b1cc50c3f0,5d74d84947c8f76646cf8a0c"
58c55f,"55a442fe612ca648688eb71b,55a54c3665ceb7cb02e76163,55a4d74c65ceb7cb02d9b581"
58dc87,"55a3ec3765ce5cd7b3bd1871,5c135f9bda56295a089547fa,55a66aa665ce054aad66e157"
58e93a,"55a698f065ce054aad6d2e27,55a44732c91b587b0975395a,55a424e6c91b587b096e3f88"
59001a,"5d041a4d3a55acfcafef1bb1,55a405a665ce5cd7b3c0cb1b,55a38ee565ce5cd7b3ae7467"
59075a,"5a0e49d10cf2c94fd0f724c6,5cff8a133a55ac38cc3f83d0,55a51beb65ceb7cb02e11f5a"
591121,"55a5f0a6c91ba91c7d93a873,5c0f8048da562944ac855f65,564f297b0cf20a6ca224d966"
59283a,"55a3fddc612ca6486880165c,55a5585b65ceb7cb02e90b21,55a55bac24012c2a391e94a7"
59399f,"5c0f7df5da562944ac80d9a8,5c0f9050da562944aca74e3d,55a433b1c91b587b0970f71b"
594396,"55a49c9665ceb7cb02d3e265,5c0f7db6da562944ac802c5f,55a4674765ce31bc877965bd"
59522d,"55a46849612ca64868956c21,55a5073d24012c2a390bcd1b,5cff8a503a55ac38cc3fa0df"
595e0c,"5720db910cf2eb4fc0f79e00,55a40ee92401c6de3b7ffc41,55a4bcb6c91bf3b1cc456374"
596e04,"5c136852da56295a08a17db0,55a4973ec91bf3b1cc3fd570,5c0f8e5fda562944aca36103"
597f4f,"55a47c542401bde6691ff79a,55a3c8e165ce5cd7b3b7a1ed,55a3c7d82401c6de3b7378a4"
598e1d,"55a45ee665ce31bc87787037,5c0f7a77da562944ac78cd69,55a419da65ce5cd7b3c43e6d"
5998a6,"580ac9180cf27634ed36dc1c,55a627e9240199498b984237,55a5f0a3612c6b12ab32628b"
59a98c,"5718f19d0cf2b90d7b9b4a09,55a4a252c91bf3b1cc417423,55a4a515c91bf3b1cc4211c0"
59b89e,"5a4c40940cf24d882614b515,55a3a0c0612ca64868739961,55a48782612ca6486899c2a4"
59c8e7,"59d1a4d60cf2e1bfc0a8e6e6,55a3c5d72401c6de3b7332fe,5c135ff2da56295a0895e26f"
59de87,"55a595c7612c6b12ab24feb0,55a4fb6924012c2a390902ed,55a548cb65ceb7cb02e6fe13"
59e410,"55a5d106612c6b12ab2e5271,5c136352da56295a0899dd48,55a422e52401c6de3b843a2f"
59f1ee,"5c0f7b3cda562944ac7a7b58,55a5e7de65cead59c82f05f1,55a525bdc91bf3b1cc4ff162"
59fbed,"55a4eaedc91bf3b1cc4a182e,55a3c8e165ce5cd7b3b7a182,55a68ed765ce054aad6ba609"
5a0fa7,"5d2709633a55ac2cfc27e046,55a56b8a612c6b12ab192b56,55a3fbcc2401c6de3b7d230c"
5a287b,"5c0f7eceda562944ac81f0be,5d0b5a243a55accdb06fe446,55a4fe7b65ceb7cb02de1fd1"
5a353e,"55a648da612ca6eebaabd373,5c13634eda56295a0899c9dd,55a433b4c91b587b0970f917"
5a44e4,"55a4d743c91bf3b1cc480a8b,55a555d465ceb7cb02e8bacd,55a50e4a612c6b12ab024a64"
5a5605,"55a57f30612c6b12ab1edafb,55a5c9f7612c6b12ab2dc294,55a465ff612ca6486895173b"
5a5f08,"5cfb8a613a55ac49acddf8b1,55a4307dc91b587b09701d0e,55a3eb4c612ca648687d9e4f"
5a7646,"55a55ff724012c2a391f9c92,55a62889240199498b985402,5d1b36ec3a55ac0a0e8bd263"
5a8acb,"55a3c8852401c6de3b738959,5d0a13433a55ac11b6ea0563,5c0f7abfda562944ac79660f"
5a981b,"55a5e82f612c6b12ab314cce,55a4805e612ca6486898c6d6,55a498c2612ca648689c8086"
5aa93b,"55a54ab824012c2a391a4b2e,55a546d324012c2a39195ca5,55a51c4324012c2a39101222"
5ab435,"5c0f793dda562944ac75ea85,5ce6e0a53a55acfb398d67aa,5c0f8b3cda562944ac9cbfdc"
5ac09b,"55a5524124012c2a391c191f,5d06175a3a55ac44dedea9e8,55a361b024012c2ab7a95af3"
5ad669,"55a3d3ea2401c6de3b75c1f8,55a4b39365ceb7cb02d68d00,55a42ef02401c6de3b86b9d0"
5ae4f1,"5c136b47da56295a08a6c039,5c0f76c8da562944ac701036,5c0f77c0da562944ac72a0e0"
5af03a,"5cff8a9b3a55ac38cc3fee18,55a361b124012c2ab7a96299,55a54ffe612c6b12ab1009f5"
5afd98,"55a44117c91b587b0973de44,55a5f0a3612c6b12ab32630f,5c0f8ef9da562944aca4980a"
5b127c,"55a424e2c91b587b096e3beb,55a4de1065ceb7cb02da69a3,5c0f827cda562944ac8a3a2d"
5b26a1,"55a49a9f612ca648689d056e,55a55be3612c6b12ab1423ac,55a460192401bde6691ad31c"
5b3326,"55a5a577612c6b12ab2859f8,55a530b765ceb7cb02e3bae4,55a4a502240103289978b0ee"
5b53c3,"55a5d106612c6b12ab2e5256,57430e790cf25223662570d1,55a5eee865cead59c83056ba"
5b5edf,"55a597a8612c6b12ab25557a,5cf39e623a55aca1c4cb105b,55a388c0612ca64868704fb3"
5b65f8,"55a5e1ad2401defa0da84b55,55a43a6e612ca648688cdb33,55a65f4c612ca6eebaae23a7"
5b6f75,"55a52e6f612c6b12ab061901,55a674fe65ce054aad688ee0,55a510c2612c6b12ab02aec4"
5b90a5,"55a376002401aa937978fec3,55a55e4424012c2a391f165d,55a52ce824012c2a3913a990"
5ba44b,"5cfb87d23a55ac49acdde70e,55a4fe89612c6b12ab00dfde,55a46802612ca64868955244"
5bb3fd,"5d0a12ff3a55ac11b6e98540,5d041a193a55acfcafeed082,55a4345a612ca648688ba2bf"
5bc01f,"55a467ec2401bde6691be579,55a48cb5612ca648689aa944,55a59532612c6b12ab24db20"
5bcd00,"5c13632eda56295a08998af3,55a387d2612ca64868703526,55a683e365ce054aad6a4942"
5bdb97,"55a3604b24012c2ab7a91294,5cf792d23a55ac68c5d2ba1b,55a5794d24012c2a3925bc3c"
5becd4,"5c136009da56295a0895fe29,55a3e71f612ca648687ce58c,5d8202fb47c8f76646e1e0a9"
5bfe93,"5c136acbda56295a08a5c41c,5d2afd813a55aced97a80df2,55a3d6ba65ce5cd7b3b97a4f"
5c088b,"5c0f8123da562944ac876d56,55a49c1a65ceb7cb02d3b903,5cadfb2de1cd8e3b60c0ddf1"
5c15b1,"5c7903a3e1cd8e7206905c3a,55a49d55612ca648689dba37,55a3821f612ca648686f64d3"
5c2e3d,"5c0f79c2da562944ac7727d3,55a60f1d240199498b967a37,55a492b1612ca648689b8a78"
5c3ac3,"5d0b59f33a55accdb06fcf90,55a5e7652401defa0da93aa3,55a4e886c91bf3b1cc49bd9b"
5c45d1,"55a49c7ec91bf3b1cc405251,55a4fe2e24012c2a39098587,55a41a1c2401c6de3b827de6"
5c59e7,"5c711a3ae1cd8e7ed6538a1a,55a578d2612c6b12ab1d96fd,56f1537c0cf2c57f1fd82a7b"
5c64c3,"55a424af612ca64868885e5b,55a583b3612c6b12ab1f94ad,5d041a813a55acfcafef4261"
5c78dc,"55a67034612ca6eebab00e58,55a3bfc5c91b587b096115b1,55a36b80612ca648686c36c6"
5c8238,"55a47917612ca64868979f0e,55a51eab612c6b12ab0436d4,55a38b7f2401aa93797ceef6"
5c8e3e,"55a3559a24012c2ab7a70186,55a35ac624012c2ab7a7c5ea,55a440fa2401c6de3b8b355c"
5c9d74,"55a579bc612c6b12ab1dcb75,5d08bbf23a55ac64bc1d5963,55a6411a65ce054aad61c63f"
5ca6ac,"5c0f7951da562944ac7629a0,55a47fe1612ca6486898956c,55a3d99bc91b587b09645c1a"
5cb116,"5d1b34263a55ac0a0e8b994a,55a4145065ce5cd7b3c37ad8,55a4a6eb612ca648689ef989"
5cbec2,"5d2afd8c3a55aced97a846ce,5d2afe963a55aced97a86614,5c0f86ebda562944ac940cf0"
5cc905,"55a407cc612ca6486881efbf,55a394a465ce5cd7b3af4e69,55a55283612c6b12ab10d58a"
5cd33f,"55a597aa612c6b12ab255e6a,55a50485c91bf3b1cc4ca1dc,55a4034d612ca64868812843"
5cdeda,"55a3e6d9612ca648687cd9c8,5c9b49cce1cd8e9a74c51ceb,5ccad2a3e1cd8ef76a00303e"
5ce74f,"55a49d13612ca648689da44e,5c0f8cbeda562944aca007c9,5c1366d7da56295a089ed3af"
5cf48f,"5d041a4f3a55acfcafef2533,5d041a4f3a55acfcafef234c,55a3d0c8612ca64868798376"
5d0129,"5d0b59ee3a55accdb06fb608,595a40040cf2cc9e126cff1c,55a4e8db612c6b12aafdd0fe"
5d0f6c,"55a5412a24012c2a3918104a,55a556de612c6b12ab1268ed,5cd3fb86e1cd8e5341b2aa38"
5d1f5d,"55a4960665ceb7cb02d2d665,5cff8b793a55ac38cc40e479,55a5269165ceb7cb02e286a5"
5d2850,"55a45098c91b587b097750b6,55a67094612ca6eebab029d9,55a3f41d2401c6de3b7b7ad3"
5d2c78,"55a56e5b612c6b12ab1a283a,5a31e2700cf2e03b768440c5,55a5efb32401defa0dab0c51"
5d3b4a,"55a4eb9965ceb7cb02dc18f7,55a3db5cc91b587b0964a18c,55a3fd1d612ca64868801491"
5d518b,"5c13600ada56295a08960425,55a3c98d2401c6de3b73c559,55a51e1424012c2a3910780d"
5d6076,"55a462e1c91b587b097a135a,5cff8b393a55ac38cc405c34,55a4c01b24011b361acc0383"
5d6c9b,"55a3c3d0c91b587b0961a08c,5c0f8263da562944ac8a049b,55a55b4565ceb7cb02e97779"
5d8051,"55a43fa4612ca648688e08b4,55a45dfc2401c6de3b9175ad,55a42f2d2401c6de3b86cdf0"
5d9b09,"5c2ea6533a55ac68e45edf25,598e69430cf27d144a66a43e,5c40a91c3a55acc114a458c4"
5da8fb,"55a4ab82c91bf3b1cc42edad,55a539be65ceb7cb02e51a78,55a3ea0d65ce5cd7b3bc9f60"
5db71d,"55a40c7565ce5cd7b3c1dffb,55a41c1b612ca648688655f0,55a4f4ab65ceb7cb02dd159c"
5dbebf,"55a5535724012c2a391c6bed,55a498c12401032899761ce4,55a4a4c82401032899789b23"
5dcd47,"55a36281612ca648686af141,55a35106612ca6486868f388,55a5ac0a612c6b12ab29dc5e"
5dd813,"5cefb2913a55ac87f7e19877,55a5b4b2612c6b12ab2b380d,55a4754865ce31bc877b8744"
5de67c,"5d1b36e73a55ac0a0e8bb1c7,55a52804612c6b12ab05515a,55a6035365cead59c832a3af"
5df9f0,"5c0f7f5bda562944ac831cd0,55a47a9f65ce31bc877c6f56,55a6961765ce054aad6cbf50"
5e11e8,"55a57bd5612c6b12ab1e3a5c,55a672b865ce054aad6848a4,55a50d6ac91bf3b1cc4d81c1"
5e200b,"55a689ec65ce054aad6b071c,55a5335fc91bf3b1cc5177db,5c0f7f1bda562944ac827dcd"
5e2e50,"55a3c58bc91b587b0961d68f,5d109fdc3a55ac561f747a2e,55a613eb240199498b97693e"
5e3e08,"5d0f522f3a55ac25739f9fa2,5d0a133f3a55ac11b6e9ef39,55a5a3d7612c6b12ab27d4a1"
5e525d,"55a38042612ca648686f0417,55a46fe8c91b587b097baba6,55a431372401c6de3b87568c"
5e5d39,"55a41b08c91b587b096cf980,55a5dfca612c6b12ab30231a,55a3a77b612ca648687498a0"
5e696c,"55a3f031612ca648687e504a,55a386ce2401aa93797bcbed,55a35e2d24012c2ab7a88104"
5e757e,"5c136754da56295a089f9e46,55a5d47165ce60f99bf6904b,55a3df11c91b587b09651d5b"
5e8839,"55a4e0f965ceb7cb02dacffb,55a4d9f2612c6b12aafbb6b0,55a422ee65ce5cd7b3c5c6ef"
5e971b,"55a3bb2d65ce5cd7b3b52b5d,55a4c7d865ceb7cb02d8493b,55a55bbc612c6b12ab141115"
5eb33a,"5d1b33b63a55ac0a0e8b0e81,55a570c2612c6b12ab1af83b,5c0f770dda562944ac70c217"
5ec41a,"55a69d4d65ce054aad6dda00,55a34a26612ca6486867e276,5c0f7a52da562944ac786a52"
5edaf2,"55a49d56612ca648689dbc84,55a403bdc91b587b0969fee2,5cff8b3e3a55ac38cc40793e"
5eee81,"5d041ac43a55acfcafef566b,563f560a0cf297bb6927674e,598d16ee0cf2198a9a93c197"
5effa0,"5c0f8cbeda562944aca007c9,55a38309c91b587b09598bc6,5c13744eda56295a08bc01d1"
5f0850,"5c136349da56295a0899b377,55a5ee2e65cead59c83033be,55a359ee612ca6486869f9ee"
5f14f9,"55a5dbc82401defa0da7103d,55a541b324012c2a391833a9,5c136587da56295a089d0e41"
5f1ec2,"55a3fafa2401c6de3b7ce424,5c3ed5c7e1cd8e0a9606a87f,55a45955c91b587b0978e0bb"
5f2d5b,"5d0a12ff3a55ac11b6e98715,55a4a4c724010328997895bf,5d1f237a3a55ac89851b91df"
5f48fc,"55a65e8d612ca6eebaae16a6,55a4c52524011b361acca406,5a29f9580cf297137335a26f"
5f58bf,"55a4661a2401bde6691ba2c2,55a6411965ce054aad61c1ca,55a3f6ed65ce5cd7b3beab28"
5f68ef,"55a3d11fc91b587b09635713,55a41ea62401c6de3b835c3f,55a5354865ceb7cb02e46286"
5f76db,"55a5a5b0612c6b12ab2870dd,55a45c22612ca6486893aedf,55a4b755612ca64868a11ea6"
5f8412,"5d32f0f53a55acb9785dfb91,55a43604612ca648688c0e6a,55a4988ac91bf3b1cc3fe08f"
5f9236,"55a55c4c65ceb7cb02e98d1b,55a4c20b24011b361acc5faf,5c0f7f7eda562944ac8375b8"
5f9b8b,"55a3c0522401c6de3b725b89,55a5cd1b2401defa0da41856,55a3f1ae2401c6de3b7b0c5f"
5fa533,"55a4e5fac91bf3b1cc497f1b,55a43c82c91b587b0973010c,55a43e0e612ca648688dbbbd"
5fb04a,"55a3e225c91b587b09658d3c,5c0f7351da562944ac686da8,55a4ad0924011b361ac917ab"
5fc8d5,"55a54e4465ceb7cb02e796fe,55a5280e65ceb7cb02e2caeb,57feecf60cf2e01f8866c599"
5fda30,"55a4c46924011b361acc9225,5c0f8a56da562944ac9af2fa,55a4aed5c91bf3b1cc43afc3"
5fe8a3,"55a52e4c24012c2a3913e5a7,5c0f7eefda562944ac8225c7,55a5cf7c65ce60f99bf5f3ea"
5ffa00,"5c5ed0f3e1cd8e773b7d77ac,55a399fac91b587b095c4458,55a559a924012c2a391e37a8"
6.40E+104,"5c0f849ada562944ac8ed9b8,5c0f7a23da562944ac7801d4,55a37eaec91b587b09590b6d"
6.94E+03,"55a3ea6b612ca648687d6fb1,55a3b5db65ce5cd7b3b49dae,55a485bc65ce31bc877d9e6d"
600a94,"5c0f73aeda562944ac6930cf,55a46ef42401bde6691d3b4c,55a6ca6465ce054aad75db44"
601333,"55a3e8ce2401c6de3b7991bb,55a4434b612ca648688ebec4,55a5ed7e65cead59c82ffe80"
601d38,"55a426bac91b587b096e8a12,5cac6f88e1cd8e144a7fb36c,55a53e2024012c2a39177cf2"
602e8a,"55a4772765ce31bc877bb945,55a5ce9a612c6b12ab2e1ece,55a4461ec91b587b0974ff64"
6038dd,"5cfb87d33a55ac49acdde8a9,55a5cff8612c6b12ab2e45ef,55a3e29a612ca648687c1b2c"
6041aa,"5c0f87adda562944ac95a449,55a4dadf65ceb7cb02da2d59,55a559f7612c6b12ab13800b"
